user_id,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
138526081,38,30,149,149,0,10/21/2018,11/20/2018,0
99457422,32,195,894,894,0,6/14/2019,12/30/2019,0
501498987,36,30,150,150,0,10/24/2018,11/23/2018,0
218945858,39,30,149,149,1,8/2/2019,9/18/2019,1
13772,40,30,149,149,1,9/3/2018,10/3/2018,0
57698408,40,30,149,149,1,3/19/2019,4/18/2019,0
76435840,41,30,99,99,1,12/8/2018,1/8/2019,0
138908188,38,30,149,149,0,1/24/2018,2/23/2018,0
83034082,41,30,129,129,1,5/26/2018,6/27/2018,0
48067057,40,31,149,149,1,1/27/2018,1/26/2018,1
102574640,39,30,149,149,1,1/31/2019,3/9/2019,0
55587618,41,30,99,99,1,11/14/2019,12/14/2019,0
217303479,41,30,149,149,1,5/25/2018,6/25/2018,0
116502112,41,30,149,149,1,11/14/2018,12/14/2018,0
95818472,33,0,0,149,1,9/30/2018,10/31/2018,0
32520002,34,30,149,149,1,5/31/2019,6/30/2019,0
15068,41,30,149,149,1,10/12/2018,11/11/2018,0
146272917,38,360,1200,1200,0,12/23/2018,1/2/2020,0
203826040,41,30,149,149,1,7/15/2018,8/15/2018,0
185803849,38,30,149,149,0,3/4/2018,4/3/2018,0
434960549,34,30,149,149,1,12/31/2019,1/31/2020,0
31925583,41,30,99,99,1,1/17/2020,2/17/2020,0
430158961,38,7,0,0,0,12/23/2019,12/30/2019,0
157020285,37,30,149,149,1,2/10/2019,3/9/2019,0
44702732,41,30,99,99,1,2/4/2020,3/4/2020,0
55007706,38,30,149,149,0,6/19/2019,7/19/2019,0
113363414,39,31,149,149,1,3/31/2018,5/24/2018,0
31336338,41,30,149,149,1,10/5/2019,11/5/2019,0
13012,35,7,0,0,0,11/12/2019,11/19/2019,0
472074785,41,30,149,149,1,8/14/2019,9/14/2019,0
139497457,40,30,149,149,1,10/22/2019,11/21/2019,0
90759009,41,30,149,0,1,12/18/2018,12/18/2018,1
231890070,39,30,149,149,1,8/31/2019,10/9/2019,0
249158523,41,30,99,99,1,1/9/2019,2/9/2019,0
138598833,38,7,0,0,0,7/21/2019,12/8/2019,0
415870617,41,30,129,129,1,7/12/2019,8/12/2019,0
413569867,41,30,149,149,1,10/13/2019,11/13/2019,0
125759814,41,30,149,149,1,6/24/2018,7/24/2018,0
125054759,38,30,149,149,0,2/21/2019,3/22/2019,0
208798081,38,30,149,149,0,12/2/2019,1/5/2020,0
90329272,41,30,149,119,1,5/22/2018,6/22/2018,0
139995158,41,30,149,149,1,9/17/2018,10/19/2018,0
181792901,39,31,149,149,1,2/28/2018,4/13/2018,0
79482082,34,30,149,149,1,5/31/2019,6/30/2019,0
150443242,41,30,149,149,1,12/11/2018,1/11/2019,0
499955087,41,30,149,149,1,10/6/2018,11/7/2018,0
179597781,37,30,149,149,1,12/25/2019,1/25/2020,0
26241991,38,30,149,149,0,3/22/2019,4/21/2019,0
483668510,39,30,149,149,1,11/2/2018,12/10/2018,0
165753222,41,30,99,99,1,10/4/2019,11/4/2019,0
25259668,34,30,149,149,1,7/31/2019,8/31/2019,0
129853831,41,30,99,99,1,7/7/2019,7/8/2019,1
466376239,38,30,149,149,0,10/17/2018,11/16/2018,0
79729084,41,30,149,149,1,1/11/2018,2/12/2018,0
139119052,41,30,99,99,1,8/13/2019,9/13/2019,0
102536151,33,30,149,149,1,9/30/2019,10/31/2019,0
179105458,41,30,149,119,1,7/3/2018,5/6/2019,0
139245719,37,30,149,149,1,7/19/2018,8/28/2018,0
54203916,41,30,149,149,1,9/4/2019,10/4/2019,0
467276195,38,30,149,149,0,3/31/2018,4/30/2018,0
127597801,41,30,149,149,1,3/16/2018,4/16/2018,0
478616775,41,30,99,99,1,7/20/2019,8/20/2019,0
442593035,41,30,149,0,1,7/16/2018,7/17/2018,1
190872483,41,30,99,99,1,5/2/2019,6/2/2019,0
41136772,38,410,1788,1788,0,1/5/2019,2/18/2020,0
61133952,37,30,149,149,1,2/2/2020,3/1/2020,0
43199383,41,30,99,99,1,2/12/2019,3/12/2019,0
502920462,36,30,180,180,1,2/15/2020,3/14/2020,0
62236022,40,30,149,149,1,1/25/2020,2/26/2020,0
59126822,41,30,99,99,1,4/22/2019,5/22/2019,0
492303803,41,30,129,129,1,5/24/2018,10/26/2018,0
158458844,41,30,99,99,1,1/20/2020,2/20/2020,0
103539171,40,30,149,149,1,1/5/2020,2/8/2020,0
95155668,41,30,99,99,1,12/31/2018,1/31/2019,0
490088813,41,30,99,99,1,11/3/2019,12/3/2019,0
237724987,40,30,149,149,1,2/5/2019,3/4/2019,0
16059,33,0,0,149,1,10/31/2018,11/30/2018,0
88171404,41,30,149,0,1,3/31/2018,4/30/2018,0
463318765,40,30,149,149,1,10/1/2018,11/15/2018,0
47617211,41,30,99,99,1,11/22/2019,12/22/2019,0
207460652,41,30,99,99,1,9/3/2019,10/3/2019,0
113256251,38,30,149,149,0,7/24/2018,8/23/2018,0
190708288,41,30,149,149,1,7/15/2018,8/15/2018,0
407435075,40,31,149,149,1,4/14/2018,5/13/2018,0
37212241,41,30,99,99,1,8/27/2019,9/27/2019,0
25502392,41,30,149,149,1,7/6/2018,8/6/2018,0
47759281,40,30,149,149,1,2/15/2019,3/17/2019,0
156408157,41,30,99,99,1,4/5/2019,5/5/2019,0
32278836,34,30,149,149,1,5/31/2019,6/30/2019,0
175245375,41,30,149,149,1,2/4/2018,3/4/2018,0
115977449,34,30,149,149,1,1/31/2019,2/28/2019,0
16460,41,30,99,99,1,12/27/2019,1/27/2020,0
55121274,40,30,149,149,1,2/16/2020,3/15/2020,0
516756989,38,30,149,149,0,8/31/2019,9/30/2019,0
200726,41,30,129,129,1,2/11/2019,3/11/2019,0
143896811,41,30,99,99,1,8/12/2019,9/12/2019,0
44299746,41,30,129,129,1,8/2/2019,9/3/2019,0
118101008,41,30,149,149,1,12/4/2018,1/4/2019,0
231088005,41,30,99,99,1,7/25/2019,8/25/2019,0
14524,38,30,149,149,0,1/10/2020,2/9/2020,0
175758689,39,30,149,149,1,9/30/2019,11/13/2019,0
71141045,41,30,99,99,1,2/15/2019,3/15/2019,0
135433153,41,30,99,99,1,2/18/2020,3/18/2020,0
60913330,41,30,149,149,1,5/1/2019,6/1/2019,0
503020091,39,30,149,149,1,11/2/2018,12/21/2018,0
97505847,41,30,149,119,1,9/18/2018,10/17/2018,0
56257515,41,30,99,99,1,6/13/2019,7/14/2019,0
81044443,35,7,0,0,0,6/8/2018,6/15/2018,0
88523338,34,30,149,149,1,7/31/2019,8/31/2019,0
196345794,41,30,149,119,1,8/4/2018,9/4/2018,0
88362998,41,30,99,99,1,6/11/2019,7/11/2019,0
514808367,22,0,0,894,0,5/6/2018,11/20/2018,0
30887006,41,30,149,149,1,4/1/2018,5/1/2018,0
64467025,34,0,0,149,1,8/31/2018,9/30/2018,0
407239356,37,30,149,149,1,10/5/2018,11/5/2018,0
193143353,41,30,99,99,1,7/3/2019,8/3/2019,0
13876,38,30,149,149,0,2/19/2019,3/20/2019,0
48845637,41,30,149,149,1,6/6/2018,7/6/2018,0
134869759,41,30,99,99,1,10/16/2018,11/16/2018,0
481731250,40,31,149,149,1,2/19/2018,3/18/2018,0
15576,41,30,149,149,1,1/3/2018,3/17/2018,0
21455480,30,30,149,0,1,8/10/2019,9/9/2019,0
207843713,41,30,99,99,1,10/19/2019,11/19/2019,0
499385120,39,30,149,149,1,7/31/2018,9/8/2018,0
77250335,41,30,100,100,1,2/2/2020,3/1/2020,0
123551142,34,30,149,149,1,12/31/2019,1/31/2020,0
67821582,41,30,99,99,1,10/22/2019,11/21/2019,0
174690745,41,30,149,149,1,11/6/2019,11/6/2019,1
416443694,36,30,180,180,1,1/6/2020,2/5/2020,0
38450050,41,30,149,149,1,8/27/2018,9/28/2018,0
126436297,34,30,149,149,1,1/31/2019,2/28/2019,0
17588,30,31,149,149,1,4/13/2018,5/12/2018,0
475545189,41,30,99,99,1,7/4/2019,8/4/2019,0
257096711,41,30,149,149,1,1/16/2020,2/15/2020,0
62950793,39,30,149,149,1,12/2/2018,1/29/2019,0
13253,41,30,99,99,1,2/15/2019,3/15/2019,0
154104068,38,30,149,149,0,1/22/2018,2/21/2018,0
144442731,41,30,149,149,1,4/2/2019,5/3/2019,0
487073643,39,30,149,149,1,6/30/2018,8/17/2018,0
26495809,37,30,149,149,1,10/27/2019,11/27/2019,0
15220,41,30,99,99,1,2/14/2020,3/14/2020,0
31722912,36,30,180,180,1,1/21/2020,2/20/2020,0
72335095,41,30,99,99,1,7/5/2019,8/5/2019,0
493546814,41,30,149,0,1,6/19/2019,6/19/2019,1
74260372,41,30,99,99,1,5/6/2019,6/6/2019,0
474966806,38,30,149,149,0,5/3/2019,6/2/2019,0
418470565,30,30,149,0,1,4/4/2019,5/3/2019,0
160525974,40,31,149,149,1,1/2/2018,1/2/2018,1
473603868,41,30,149,119,1,7/10/2018,8/10/2018,0
245303876,39,30,149,149,1,12/31/2019,2/4/2020,0
13040,37,31,149,149,1,1/1/2018,2/2/2018,0
57845411,41,30,149,149,1,2/21/2019,3/21/2019,0
474022602,36,30,180,180,0,12/20/2019,1/19/2020,0
92572569,40,30,149,149,1,11/25/2019,12/25/2019,0
36319390,40,30,149,149,1,1/8/2019,2/8/2019,0
112793979,38,30,149,149,0,1/19/2019,2/18/2019,0
56584479,41,30,149,149,1,1/4/2018,2/4/2018,0
43028559,39,31,149,149,1,2/28/2018,4/20/2018,0
70302631,34,0,0,149,1,9/30/2018,10/31/2018,0
98520357,41,30,129,129,1,3/5/2019,4/5/2019,0
156791914,41,30,149,149,1,7/24/2019,8/24/2019,0
264279184,41,30,149,149,1,3/21/2018,4/21/2018,0
163061234,40,30,149,149,1,2/1/2020,3/6/2020,0
161129922,28,30,150,150,0,6/16/2019,7/17/2019,0
110980571,41,30,129,129,1,9/14/2018,10/16/2018,0
135990878,41,30,149,119,1,5/17/2018,6/17/2018,0
66136238,38,30,149,149,0,4/2/2018,5/2/2018,0
16561,41,30,99,99,1,3/23/2019,4/23/2019,0
265735182,41,30,99,99,1,6/20/2019,7/20/2019,0
162125435,41,30,99,99,1,1/1/2020,2/1/2020,0
15263,41,30,99,99,1,9/6/2019,10/6/2019,0
500829880,39,31,149,149,1,1/31/2018,3/26/2018,0
24401597,40,30,149,149,1,5/21/2018,6/23/2018,0
201114880,41,30,99,99,1,8/24/2019,9/24/2019,0
140577538,38,30,149,149,0,12/14/2019,1/13/2020,0
423809845,41,30,149,0,1,12/21/2018,12/21/2018,1
49355575,36,30,180,180,1,2/22/2020,3/21/2020,0
175491458,40,30,149,149,1,1/1/2020,1/31/2020,0
151233089,35,7,0,0,0,9/5/2018,10/15/2018,0
16010,41,30,149,149,1,2/25/2019,2/25/2019,1
121286393,41,30,99,99,1,12/14/2019,1/14/2020,0
164863644,41,30,149,149,1,3/26/2018,5/30/2018,0
191347779,41,30,129,129,1,1/27/2018,5/10/2018,0
82524912,41,30,129,129,1,2/18/2019,3/18/2019,0
75086814,41,30,99,99,1,4/6/2019,5/6/2019,0
66221317,37,31,149,149,1,1/23/2018,2/23/2018,0
87614560,41,30,99,99,1,1/20/2020,2/20/2020,0
111097383,41,30,149,149,1,1/6/2018,2/6/2018,0
35633083,41,30,149,149,1,5/31/2019,6/30/2019,0
39385235,41,30,149,149,1,8/11/2019,9/11/2019,0
119421268,41,30,99,99,1,1/25/2020,2/25/2020,0
151743113,41,30,149,149,1,6/7/2019,7/7/2019,0
106638094,41,0,0,149,1,5/5/2018,6/5/2018,0
88764794,41,30,99,99,1,8/14/2019,9/14/2019,0
121495960,29,30,180,180,0,5/30/2019,6/29/2019,0
16674,41,30,149,149,1,12/12/2019,1/12/2020,0
101796444,40,30,149,149,1,5/24/2018,6/23/2018,0
156629297,38,14,0,0,0,8/16/2018,8/30/2018,0
37091500,38,30,149,149,0,11/13/2019,12/13/2019,0
404637733,37,30,149,149,1,6/14/2018,7/14/2018,0
56620394,28,30,150,150,0,1/28/2019,2/27/2019,0
42070298,41,30,99,99,1,1/1/2020,2/1/2020,0
110176631,41,30,99,99,1,8/16/2019,9/16/2019,0
207110744,41,30,149,149,1,4/15/2018,5/16/2018,0
178618290,41,30,129,129,1,9/1/2019,10/1/2019,0
72063964,41,30,149,149,1,3/12/2018,3/11/2018,1
99681838,37,30,149,149,1,11/1/2019,11/3/2019,1
129952968,40,30,149,149,1,2/5/2020,3/4/2020,0
140706858,41,30,99,99,1,4/4/2019,5/4/2019,0
89212989,41,30,149,149,1,6/22/2019,7/23/2019,0
57462028,41,30,99,99,1,3/20/2019,4/20/2019,0
264430011,41,30,99,99,1,1/24/2020,2/24/2020,0
108935407,41,30,149,149,1,5/25/2019,6/25/2019,0
44322918,41,30,129,129,1,6/3/2018,7/4/2018,0
86876870,41,30,149,149,1,2/4/2018,3/5/2018,0
108009698,41,30,149,149,1,2/24/2019,3/24/2019,0
73408100,41,30,129,129,1,8/5/2019,9/5/2019,0
216949034,41,30,149,149,1,9/25/2018,10/25/2018,0
15674,41,30,149,149,1,1/15/2019,2/15/2019,0
479503637,30,30,149,0,1,2/3/2019,3/2/2019,0
47075367,38,30,149,149,0,8/28/2019,9/27/2019,0
221172345,41,30,99,99,1,12/25/2018,1/25/2019,0
151155606,41,30,149,149,1,11/21/2018,12/22/2018,0
48025296,41,30,149,149,1,3/18/2018,4/19/2018,0
194313883,35,7,0,0,0,6/9/2018,6/15/2018,0
31287785,38,30,149,149,0,2/25/2019,3/27/2019,0
13959,35,7,0,0,0,6/8/2018,6/15/2018,0
52767680,41,30,149,149,1,2/2/2019,3/2/2019,0
146886638,38,30,149,149,0,5/24/2019,6/23/2019,0
23964412,41,30,99,99,1,4/21/2019,5/21/2019,0
71978172,41,30,129,129,1,4/30/2019,6/1/2019,0
15051,39,30,149,149,1,6/30/2018,8/21/2018,0
276866223,41,30,149,149,1,1/27/2018,2/27/2018,0
141715153,41,30,99,99,1,2/9/2020,3/9/2020,0
252803916,40,31,149,149,1,3/20/2018,4/29/2018,0
36313868,35,7,0,0,0,10/30/2019,11/6/2019,0
28741597,41,30,149,119,1,1/11/2018,2/11/2018,0
502012403,31,0,0,149,1,7/31/2018,8/31/2018,0
83099628,41,30,149,149,1,5/27/2019,6/27/2019,0
148318614,41,30,99,99,1,1/26/2020,2/26/2020,0
210063146,41,30,99,99,1,3/3/2019,4/4/2019,0
73486167,38,30,149,149,0,5/28/2018,6/30/2018,0
95198700,41,30,99,99,1,1/5/2020,2/5/2020,0
27951296,37,30,149,149,1,8/17/2019,9/16/2019,0
447874883,41,30,129,129,1,10/19/2019,11/19/2019,0
46108674,41,30,149,149,1,9/19/2018,10/19/2018,0
242362814,41,30,129,129,1,9/4/2018,10/5/2018,0
15059,41,30,149,149,1,10/14/2019,11/14/2019,0
69787096,41,30,149,149,1,1/6/2018,2/6/2018,0
35750342,41,30,99,99,1,2/17/2019,3/17/2019,0
113239572,41,30,99,99,1,1/22/2019,2/22/2019,0
104291694,40,30,149,149,1,8/2/2019,9/2/2019,0
137249935,37,0,0,149,1,5/1/2018,5/31/2018,0
132766795,40,30,149,149,1,10/5/2018,11/4/2018,0
181279765,37,30,149,149,1,12/1/2018,1/2/2019,0
35909894,41,30,129,129,1,1/7/2020,2/7/2020,0
515230514,41,0,0,149,1,4/24/2018,5/25/2018,0
479061626,41,30,149,0,1,4/19/2019,4/19/2019,1
128427212,36,30,150,150,0,9/16/2018,10/16/2018,0
28763545,41,30,129,129,1,10/19/2018,11/20/2018,0
268235285,41,30,99,99,1,2/14/2020,3/14/2020,0
486900285,41,30,149,149,1,8/25/2019,9/25/2019,0
168156611,41,30,99,99,1,12/6/2019,1/6/2020,0
88185930,37,31,149,149,1,1/3/2018,2/3/2018,0
406719769,41,30,149,0,1,1/20/2019,1/20/2019,1
260952080,40,30,149,149,1,12/23/2018,1/23/2019,0
72446829,34,30,149,149,1,12/31/2018,1/31/2019,0
116942073,40,30,149,149,1,3/20/2019,4/22/2019,0
69159958,40,30,149,149,1,11/1/2018,12/1/2018,0
96590428,41,30,99,99,1,7/22/2019,9/22/2019,0
485098162,41,30,149,119,1,10/3/2018,11/3/2018,0
130104492,38,30,149,149,0,9/14/2018,10/16/2018,0
151218031,39,30,149,149,1,6/30/2018,8/24/2018,0
188084766,37,30,149,149,1,11/3/2018,12/3/2018,0
444864058,40,31,149,149,1,3/22/2018,4/22/2018,0
68062590,31,30,149,149,1,2/29/2020,3/31/2020,0
30381706,41,30,149,149,1,8/22/2019,9/22/2019,0
116571169,38,30,149,149,0,7/25/2018,8/24/2018,0
116037615,34,30,149,149,1,4/30/2019,5/31/2019,0
160637982,38,30,149,149,0,4/17/2019,5/17/2019,0
424811435,34,30,149,149,1,11/30/2018,12/31/2018,0
95128596,38,30,149,149,0,9/10/2018,10/10/2018,0
410556086,39,30,149,149,1,1/31/2020,3/23/2020,0
37817831,40,30,149,149,1,9/5/2018,10/4/2018,0
193437646,31,30,149,149,1,11/30/2019,12/31/2019,0
40645512,40,30,149,149,1,3/26/2019,4/25/2019,0
234350361,41,30,149,149,1,8/2/2018,9/2/2018,0
253307913,41,30,129,129,1,4/15/2019,5/16/2019,0
7920047,41,30,119,119,1,12/17/2018,1/17/2019,0
109018333,40,30,149,149,1,11/16/2019,12/21/2019,0
211381285,37,30,149,149,1,5/18/2018,6/17/2018,0
128320683,41,30,129,129,1,7/26/2019,8/27/2019,0
73780679,41,30,149,119,1,7/19/2018,8/19/2018,0
474966806,41,30,149,119,1,7/31/2018,8/10/2019,0
83289964,34,30,149,149,1,1/31/2020,2/28/2020,0
450491264,40,31,149,149,1,1/22/2018,2/22/2018,0
122044016,39,31,149,149,1,1/31/2018,3/12/2018,0
35758713,41,30,149,149,1,2/14/2018,3/14/2018,0
31671752,41,30,149,149,1,5/31/2018,6/30/2018,0
84198733,41,30,99,99,1,8/31/2019,9/30/2019,0
164324655,40,30,149,149,1,6/15/2019,7/17/2019,0
75074246,39,30,149,149,1,8/31/2019,10/22/2019,0
17248,41,30,99,99,1,2/7/2020,3/7/2020,0
47454626,41,30,149,149,1,10/21/2018,11/21/2018,0
87167281,41,30,99,99,1,3/22/2019,4/22/2019,0
42056486,41,30,149,149,1,11/24/2019,12/24/2019,0
433143721,39,31,149,149,1,2/28/2018,4/16/2018,0
40446720,39,30,149,149,1,11/30/2019,1/11/2020,0
203358327,41,30,99,99,1,1/16/2020,2/16/2020,0
74515181,41,30,99,99,1,2/21/2020,3/21/2020,0
483716550,41,30,99,99,1,1/20/2020,2/20/2020,0
460913480,41,30,149,149,1,10/10/2019,11/10/2019,0
47639694,41,30,149,149,1,3/21/2018,4/22/2018,0
51639843,18,30,149,149,1,12/6/2019,1/6/2020,0
44655046,41,30,149,0,1,5/27/2018,5/26/2018,1
504266709,39,31,149,149,1,1/31/2018,3/6/2018,0
500911469,41,30,149,149,1,1/5/2020,2/5/2020,0
439223503,41,30,149,149,1,6/3/2018,7/3/2018,0
49641140,40,30,149,149,1,6/20/2019,7/19/2019,0
103201126,41,30,99,99,1,8/27/2019,9/27/2019,0
92491620,41,30,99,99,1,2/14/2020,3/14/2020,0
76079358,41,30,99,99,1,8/13/2019,9/13/2019,0
82595336,37,30,149,149,1,8/12/2018,9/11/2018,0
89315215,41,30,99,99,1,9/4/2019,10/4/2019,0
429727722,39,31,149,149,1,2/8/2018,3/1/2018,1
135663261,40,30,149,149,1,6/19/2018,7/18/2018,0
415023129,40,30,149,149,1,10/16/2019,11/17/2019,0
62654891,41,30,99,99,1,5/4/2019,6/4/2019,0
163417300,41,30,149,149,1,3/25/2018,4/25/2018,0
81076536,41,30,149,149,1,9/25/2018,10/25/2018,0
246348391,37,30,149,149,1,6/14/2018,7/13/2018,0
41490157,35,7,0,0,0,10/26/2019,11/2/2019,0
81664318,23,30,149,149,1,11/30/2019,12/31/2019,0
97688606,35,7,0,0,0,12/17/2018,12/17/2018,0
29303764,41,30,149,149,1,1/31/2019,2/28/2019,0
494547713,41,30,99,99,1,1/9/2020,2/9/2020,0
93190561,41,30,99,99,1,6/4/2019,7/4/2019,0
104124437,40,30,149,149,1,6/8/2019,7/7/2019,0
128008897,39,30,149,149,1,11/30/2019,1/2/2020,0
187588961,41,30,149,149,1,6/18/2019,7/19/2019,0
125287924,30,30,149,149,1,10/1/2019,10/31/2019,0
133751033,41,30,99,99,1,6/16/2019,7/16/2019,0
445995752,33,30,149,149,1,12/31/2018,1/31/2019,0
19791072,41,30,149,0,1,5/25/2018,6/25/2018,0
137461105,41,30,149,149,1,2/26/2018,3/27/2018,0
260237913,41,30,99,99,1,6/26/2019,7/26/2019,0
45257304,40,31,149,149,1,1/8/2018,2/7/2018,0
96532782,41,30,99,99,1,12/1/2019,1/1/2020,0
58044427,30,30,129,129,1,1/14/2020,3/30/2020,0
187704973,40,31,149,149,1,3/8/2018,4/14/2018,0
15367,37,30,149,149,1,11/22/2018,12/21/2018,0
59362609,37,30,149,149,1,10/4/2019,11/4/2019,0
213762816,40,30,149,149,1,4/28/2019,5/27/2019,0
496845414,41,30,149,149,1,1/3/2018,2/3/2018,0
18040,41,30,149,149,1,6/14/2018,7/14/2018,0
90097443,41,30,99,99,1,9/13/2019,10/13/2019,0
126436297,41,30,149,119,1,1/10/2018,2/10/2018,0
83289964,40,30,149,149,1,1/24/2019,2/25/2019,0
426643207,31,30,149,149,1,11/30/2018,12/31/2018,0
166514356,41,30,149,149,1,6/9/2018,6/8/2018,1
79159662,39,31,149,149,1,1/31/2018,3/5/2018,0
32196208,41,30,129,129,1,2/1/2018,3/2/2018,0
460133452,35,7,0,0,0,8/27/2019,9/1/2019,0
51304190,40,31,149,149,1,1/5/2018,2/4/2018,0
43614527,41,30,99,99,1,11/15/2018,12/15/2018,0
30680241,40,30,149,149,1,8/9/2019,9/8/2019,0
252486242,33,30,149,149,1,7/14/2019,7/27/2019,1
179804367,39,31,149,149,1,2/28/2018,4/9/2018,0
61463001,29,30,180,180,1,12/27/2019,1/27/2020,0
50426098,41,30,149,149,1,8/31/2019,9/30/2019,0
466621799,34,30,149,149,1,11/30/2018,12/31/2018,0
45221641,40,30,149,149,1,7/13/2019,8/13/2019,0
494242813,37,30,149,149,1,5/14/2019,6/13/2019,0
44026240,41,30,99,99,1,10/4/2019,11/4/2019,0
142111303,41,30,99,99,1,11/23/2019,12/23/2019,0
156628296,37,30,149,149,1,6/24/2019,7/24/2019,0
23554690,41,30,99,99,1,3/9/2019,4/9/2019,0
160208677,39,30,149,149,1,8/31/2019,10/12/2019,0
16458,41,30,149,149,1,2/15/2020,3/15/2020,0
243307639,41,30,99,99,1,4/12/2019,5/12/2019,0
411906359,40,30,149,149,1,6/3/2018,7/2/2018,0
157527282,39,30,149,149,1,7/31/2019,9/18/2019,0
151974255,41,30,119,119,1,11/13/2018,12/13/2018,0
15009,35,7,0,0,0,11/2/2019,11/9/2019,0
233978377,41,30,99,99,1,11/12/2019,12/12/2019,0
136823880,41,30,99,99,1,9/29/2018,10/31/2018,0
114460798,41,30,99,99,1,6/13/2019,7/13/2019,0
76809561,39,31,149,149,1,1/31/2018,3/4/2018,0
96938031,27,30,149,149,1,10/21/2019,11/20/2019,0
51628842,41,30,149,149,1,2/25/2019,3/25/2019,0
87532044,41,30,99,99,1,5/31/2019,6/30/2019,0
181213989,41,30,99,99,1,1/8/2019,2/8/2019,0
31582993,41,30,99,99,1,7/21/2019,8/21/2019,0
36493926,41,30,99,99,1,3/2/2019,4/2/2019,0
45221641,34,30,149,149,1,5/31/2019,6/30/2019,0
477096843,34,30,149,149,1,1/14/2019,1/14/2019,1
102371771,38,30,149,149,0,1/18/2020,2/17/2020,0
225276812,41,30,129,129,1,12/14/2018,1/13/2019,0
20488281,34,30,149,149,1,2/29/2020,3/31/2020,0
264637089,38,30,149,149,0,8/3/2018,9/2/2018,0
77536611,41,30,99,99,1,10/22/2018,11/22/2018,0
87025230,37,30,149,149,1,10/22/2019,11/21/2019,0
482935559,39,30,149,149,1,8/31/2019,10/12/2019,0
138490338,41,30,149,149,1,4/18/2018,5/18/2018,0
509225060,41,30,149,0,1,2/14/2019,3/14/2019,0
35975319,41,30,149,149,1,10/21/2019,11/21/2019,0
13822,38,30,149,149,0,4/20/2018,5/20/2018,0
21920186,41,30,149,149,1,10/7/2018,11/8/2018,0
148014605,30,30,149,149,1,5/4/2019,6/3/2019,0
425823521,31,0,0,149,1,10/31/2018,11/30/2018,0
124422593,41,30,99,99,1,8/12/2019,9/12/2019,0
132302306,41,30,149,149,1,7/31/2019,8/31/2019,0
48800838,38,30,149,149,0,7/24/2018,8/23/2018,0
182067612,25,30,150,150,0,4/4/2018,5/4/2018,0
41384526,41,30,149,149,1,8/31/2018,9/30/2018,0
135694984,41,30,99,99,1,12/9/2019,1/9/2020,0
422763391,41,30,149,119,1,3/25/2018,4/25/2018,0
187218432,41,30,149,149,1,10/4/2018,11/4/2018,0
14460,37,31,149,149,1,4/10/2018,5/11/2018,0
94936224,35,7,0,0,0,11/17/2019,11/24/2019,0
137747132,37,30,149,149,1,9/7/2018,10/6/2018,0
1648675,41,30,149,149,1,5/24/2018,6/24/2018,0
475957962,41,30,149,0,1,3/9/2019,4/8/2019,0
76951181,41,30,149,0,1,4/14/2018,5/14/2018,0
499966510,41,30,99,99,1,1/15/2020,2/15/2020,0
152297482,41,30,129,129,1,10/21/2018,11/22/2018,0
124096610,40,30,149,149,1,7/16/2018,8/15/2018,0
105629697,41,0,0,149,1,4/27/2018,5/28/2018,0
501402233,40,30,149,149,1,6/4/2019,7/3/2019,0
58380116,41,30,149,149,1,10/26/2018,11/26/2018,0
138166265,38,30,149,149,0,4/19/2019,5/19/2019,0
165040132,36,30,180,180,1,9/19/2019,10/18/2019,0
67451799,41,30,149,149,1,4/26/2019,5/26/2019,0
246579619,40,30,149,149,1,5/13/2019,6/12/2019,0
136298680,41,30,129,129,1,7/6/2019,8/7/2019,0
143784751,38,30,149,149,0,3/3/2019,4/8/2019,0
166808644,38,30,149,149,0,6/24/2019,7/24/2019,0
17723,41,30,129,129,1,10/31/2019,11/30/2019,0
132215517,40,30,149,149,1,8/25/2019,9/25/2019,0
66122396,41,30,99,99,1,6/20/2019,8/20/2019,0
100020451,41,30,149,149,1,4/19/2019,5/20/2019,0
499149225,36,30,180,180,1,12/19/2019,1/18/2020,0
132950077,40,30,149,149,1,9/17/2019,10/16/2019,0
410378355,40,0,0,149,1,4/27/2018,5/26/2018,0
254692187,38,30,149,149,0,7/2/2018,8/1/2018,0
67321240,41,30,99,99,1,1/25/2019,2/25/2019,0
54706574,39,30,149,149,1,9/30/2018,11/16/2018,0
31736383,41,30,129,129,1,10/9/2018,11/10/2018,0
32914956,38,30,149,149,0,4/15/2019,5/15/2019,0
244187324,41,30,149,119,1,3/16/2018,4/16/2018,0
146325356,41,30,99,99,1,12/14/2019,1/14/2020,0
16374,41,30,149,149,1,3/13/2019,4/13/2019,0
30136543,41,30,129,129,1,10/1/2018,11/2/2018,0
167059874,40,31,149,149,1,2/24/2018,3/23/2018,0
151848925,41,30,99,99,1,11/25/2019,12/25/2019,0
71336,41,30,149,0,1,9/6/2018,9/12/2018,1
143386540,41,30,149,149,1,1/7/2018,2/7/2018,0
224437585,41,30,149,149,1,8/31/2019,10/2/2019,0
56548196,41,30,149,149,1,4/30/2019,5/31/2019,0
109151143,36,30,180,180,0,10/21/2019,11/20/2019,0
125608243,33,30,149,149,1,8/31/2019,9/30/2019,0
262422963,37,30,149,149,1,6/18/2018,7/17/2018,0
441447141,41,30,99,99,1,5/12/2019,6/12/2019,0
16983,41,30,149,149,1,11/30/2018,1/1/2019,0
211021620,41,30,149,0,1,1/1/2019,2/1/2019,0
